Frame_name,track_id,x_min_norm,y_min_norm,x_max_norm,y_max_norm,class_label,direction,confidence_detection,inference_time_detection (ms),FPS (CPU),FPS (GPU),confidence_track,inference_time_track (ms),payload_label,prob_harmful
V_BIRD_03796_058_png.rf.f226b8a6fe1f34a05a96bb633acc586d,1.0,0.55625,0.65625,0.60625,0.71875,bird,0,0.4298,302.65,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_058_png.rf.f226b8a6fe1f34a05a96bb633acc586d,2.0,0.70625,0.613281,0.746875,0.660156,bird,0,0.4035,302.65,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_058_png.rf.f226b8a6fe1f34a05a96bb633acc586d,3.0,0.553125,0.648438,0.6125,0.726562,bird,0,0.2523,302.65,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_086_png.rf.609b8db182d1f98c678f0dd5eb372db7,1.0,0.66875,0.445312,0.7,0.476562,drone,0,0.7175,299.16,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_113223_133,0.0,0.0,0.0,0.0,0.0,0,0,0.0,295.11,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_109219_189,1.0,0.253125,0.351562,0.30625,0.398438,drone,0,0.6752,296.91,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_047_png.rf.b2cd688e3450c036dd8cc090f6aaab1a,1.0,0.765625,0.242188,0.825,0.292969,drone,0,0.8708,293.29,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_098208_223,1.0,0.34375,0.476562,0.38125,0.509766,drone,0,0.8025,293.48,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_106216_018,1.0,0.434375,0.152344,0.482812,0.197266,drone,0,0.8285,296.44,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_276_png.rf.5d84513d51ad2d5daf94f56bef0318a2,1.0,0.55,0.636719,0.596875,0.699219,bird,0,0.4068,293.38,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_100210_100,1.0,0.28125,0.076172,0.339062,0.125,drone,0,0.8798,296.69,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_054_png.rf.4b28ba7c55506ea654666aa9f401dbd6,1.0,0.690625,0.339844,0.73125,0.382812,bird,0,0.5392,293.05,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_237,0.0,0.0,0.0,0.0,0.0,0,0,0.0,297.56,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_151_png.rf.c769c244ff419f435eaca06a0a4e3660,1.0,0.7125,0.355469,0.7625,0.417969,drone,0,0.9249,295.33,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_049108_175,0.0,0.0,0.0,0.0,0.0,0,0,0.0,296.09,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_113223_253,0.0,0.0,0.0,0.0,0.0,0,0,0.0,299.04,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_004,0.0,0.0,0.0,0.0,0.0,0,0,0.0,297.94,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_062_png.rf.fc3c33a08c797f0403e9e4d6d7b799b2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,298.48,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_094_png.rf.70e3aa4c85189c5ee04ae30305888f39,1.0,0.7625,0.488281,0.815625,0.53125,drone,0,0.9224,299.59,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_098208_315,1.0,0.773438,0.25,0.817187,0.289062,drone,0,0.7411,297.82,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_153,0.0,0.0,0.0,0.0,0.0,0,0,0.0,290.0,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_102212_121,1.0,0.914062,0.1875,0.998437,0.255859,drone,0,0.7349,291.07,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_291_png.rf.631ec9aa6f500ddcac42a9d74f10710d,1.0,0.75,0.410156,0.80625,0.46875,drone,0,0.8743,289.08,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_106216_032,1.0,0.445312,0.271484,0.495312,0.326172,drone,0,0.8809,295.16,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_243_png.rf.d1e00e19c48e91a7b60d820b9ff4e6be,1.0,0.553125,0.636719,0.596875,0.699219,bird,0,0.5678,293.82,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_243_png.rf.d1e00e19c48e91a7b60d820b9ff4e6be,2.0,0.546875,0.628906,0.603125,0.703125,bird,0,0.2839,293.82,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_302_png.rf.ec75e9dda97654c7873011c270ac3b75,1.0,0.71875,0.40625,0.7625,0.457031,drone,0,0.8099,300.28,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_286,0.0,0.0,0.0,0.0,0.0,0,0,0.0,300.82,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_283,0.0,0.0,0.0,0.0,0.0,0,0,0.0,298.53,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_100210_159,1.0,0.3625,0.214844,0.421875,0.275391,drone,0,0.6529,297.62,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_159,0.0,0.0,0.0,0.0,0.0,0,0,0.0,296.01,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_102212_218,1.0,0.83125,0.378906,0.89375,0.429688,drone,0,0.8839,296.89,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_153_png.rf.41e3268bbe6a418e7f03067fdc9f2399,1.0,0.725,0.621094,0.8,0.695312,drone,0,0.7236,299.85,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_103213_052,1.0,0.645312,0.568359,0.6875,0.626953,drone,0,0.8738,300.91,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_100210_235,1.0,0.123438,0.292969,0.226562,0.367188,drone,0,0.9222,297.05,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_319_png.rf.a69b1c135f8b4c948e10d8feacb73850,1.0,0.896875,0.402344,0.946875,0.46875,drone,0,0.8595,300.14,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_081_png.rf.8ff43cbd342d3ec4e5b009890008feb9,1.0,0.74375,0.425781,0.796875,0.46875,drone,0,0.8933,300.63,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_248,0.0,0.0,0.0,0.0,0.0,0,0,0.0,295.51,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_102212_098,1.0,0.845313,0.152344,0.957812,0.232422,drone,0,0.9282,296.21,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_083_png.rf.ebb9ee9d205f669afe89e9adda1039ea,1.0,0.634375,0.230469,0.728125,0.292969,drone,0,0.7499,295.8,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_048107_284,1.0,0.757812,0.65625,0.798438,0.701172,bird,0,0.821,290.17,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_248_png.rf.fe74adbdfa7a432da62de0331668cc9f,1.0,0.753125,0.605469,0.8,0.644531,drone,0,0.9141,289.37,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_137_png.rf.843c59c7a08b4527529a2c57b15de966,1.0,0.709375,0.316406,0.759375,0.378906,drone,0,0.8942,291.92,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_048107_001,1.0,0.392188,0.769531,0.439063,0.824219,bird,0,0.6171,289.43,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_049108_244,0.0,0.0,0.0,0.0,0.0,0,0,0.0,288.99,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_100210_134,1.0,0.3625,0.335938,0.409375,0.396484,drone,0,0.9416,287.61,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_025_png.rf.492647e1403ca1e5f292f3ec82728c12,1.0,0.665625,0.183594,0.71875,0.25,drone,0,0.9295,290.39,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_149_png.rf.b4c6a9b410c0dfafb67ea940688aeab6,1.0,0.6375,0.585938,0.68125,0.628906,bird,0,0.7193,288.89,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_150_png.rf.659a387d6c24b7ee97ed264390feb9ad,1.0,0.734375,0.628906,0.796875,0.6875,drone,0,0.4721,300.75,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_087,1.0,0.429688,0.476562,0.475,0.525391,drone,0,0.8028,296.37,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_046105_021,1.0,0.48125,0.533203,0.535937,0.601562,bird,0,0.7779,293.66,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_049108_177,1.0,0.49375,0.123047,0.535937,0.179688,bird,0,0.4292,297.92,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_207,1.0,0.189062,0.441406,0.229687,0.480469,drone,0,0.7558,292.98,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_207,2.0,0.539062,0.355469,0.589063,0.404297,drone,0,0.6989,292.98,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_237_png.rf.0618e13b76159be76b9327db0f720df5,1.0,0.553125,0.636719,0.6,0.699219,bird,0,0.6392,294.86,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_237_png.rf.0618e13b76159be76b9327db0f720df5,2.0,0.546875,0.628906,0.603125,0.707031,bird,0,0.2796,294.86,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_204_png.rf.30ad829bfc36e2a8c64046f211e19dfe,1.0,0.7,0.621094,0.75,0.664062,drone,0,0.9082,299.25,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_134_png.rf.fe73adcfc4ec8f5ea84102a639643ee7,1.0,0.709375,0.308594,0.759375,0.371094,drone,0,0.922,295.55,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_294_png.rf.9b5eed6a75032bd293bfe3896777efac,1.0,0.553125,0.632812,0.6,0.707031,bird,0,0.5875,292.57,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_294_png.rf.9b5eed6a75032bd293bfe3896777efac,2.0,0.546875,0.628906,0.60625,0.710938,bird,0,0.383,292.57,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_299_png.rf.efad279f4e05072da7490768363608b9,1.0,0.546875,0.632812,0.6,0.703125,bird,0,0.6415,309.55,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_113223_216,0.0,0.0,0.0,0.0,0.0,0,0,0.0,295.32,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_100210_014,1.0,0.395313,0.121094,0.4625,0.175781,drone,0,0.899,295.18,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_00564_031_png.rf.e671732b4d62315db026866893287f64,0.0,0.0,0.0,0.0,0.0,0,0,0.0,296.97,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_245,1.0,0.3,0.492188,0.345313,0.542969,drone,0,0.8549,294.86,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_268_png.rf.08d79fd2cfe8c9a0fbdc77d640a3f347,1.0,0.75,0.5625,0.8,0.605469,drone,0,0.877,298.81,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_103213_286,1.0,0.732812,0.193359,0.789062,0.248047,drone,0,0.6887,297.1,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_199,0.0,0.0,0.0,0.0,0.0,0,0,0.0,297.53,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_046105_033,1.0,0.446875,0.541016,0.5,0.607422,bird,0,0.7695,300.61,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_103213_210,1.0,0.735938,0.189453,0.79375,0.246094,drone,0,0.7431,301.42,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_103,1.0,0.473438,0.464844,0.539062,0.511719,drone,0,0.8099,291.05,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_190_png.rf.f42e5c7177dba46da56dd1880a4d31bb,1.0,0.684375,0.449219,0.734375,0.492188,drone,0,0.8992,294.73,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_119_png.rf.241956c937003f32808c7f0856661c37,1.0,0.6625,0.511719,0.69375,0.542969,drone,0,0.2519,294.58,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_056,1.0,0.404687,0.212891,0.45625,0.269531,drone,0,0.7248,295.34,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_106216_277,1.0,0.495312,0.058594,0.54375,0.115234,drone,0,0.8506,292.67,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_109219_081,1.0,0.020313,0.324219,0.078125,0.376953,drone,0,0.6766,293.24,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_144_png.rf.99de8dbac9a2066e4c397b27ce9b65bc,1.0,0.75,0.628906,0.803125,0.675781,drone,0,0.6566,289.6,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_051_png.rf.b1b55085706d722b8c23005ba08ed547,1.0,0.69375,0.332031,0.73125,0.375,bird,0,0.7684,291.71,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_080_png.rf.4ae10e0bf9228a5fef42f4a026867a3c,1.0,0.66875,0.4375,0.7,0.464844,drone,0,0.7432,291.62,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_121_png.rf.c63333f8ea2b98088198d735bd75d1e5,1.0,0.696875,0.257812,0.75,0.320312,drone,0,0.8942,289.74,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_141_png.rf.bbe4160e655ae8695111567754b50893,1.0,0.7375,0.609375,0.825,0.675781,drone,0,0.9311,288.22,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_212,1.0,0.189062,0.439453,0.228125,0.476562,drone,0,0.7022,288.91,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_212,2.0,0.542188,0.367188,0.589063,0.414062,drone,0,0.6623,288.91,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_102,1.0,0.417187,0.480469,0.460938,0.529297,drone,0,0.8101,287.74,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_123_png.rf.9a9bd5b516dc85a03e95628495519759,0.0,0.0,0.0,0.0,0.0,0,0,0.0,295.32,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_301_png.rf.88b39db3f28995fd0923580a00649afd,1.0,0.8,0.40625,0.85625,0.46875,drone,0,0.7168,296.12,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_088,1.0,0.428125,0.476562,0.473438,0.527344,drone,0,0.788,294.75,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_164_png.rf.3e841544d72a6b2104593e1296b7010e,1.0,0.715625,0.601562,0.790625,0.675781,drone,0,0.6551,290.61,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_176_png.rf.3e8352b3e9afc1bf3660bbdd6d6b467e,1.0,0.553125,0.640625,0.6,0.703125,bird,0,0.3767,298.6,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_257,0.0,0.0,0.0,0.0,0.0,0,0,0.0,289.64,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_048107_275,1.0,0.645312,0.056641,0.734375,0.150391,bird,0,0.6924,302.89,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_098208_268,1.0,0.632812,0.208984,0.684375,0.255859,drone,0,0.6594,298.87,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_109219_035,1.0,0.0875,0.330078,0.145313,0.384766,drone,0,0.7169,296.59,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_046105_129,1.0,0.439063,0.480469,0.482812,0.535156,bird,0,0.871,291.47,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_088_png.rf.9f6751cc7162f7081c1058d14019a2bd,1.0,0.559375,0.652344,0.6,0.707031,bird,0,0.4076,298.37,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_052_png.rf.2042155fc3f0ea9595ccc122930b04e9,1.0,0.55625,0.660156,0.6,0.722656,bird,0,0.6981,299.16,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_207_png.rf.ca3b5cd9a9f249f309d3eab509790efc,1.0,0.709375,0.625,0.759375,0.667969,drone,0,0.8765,297.02,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_109219_285,1.0,0.25,0.359375,0.301563,0.40625,drone,0,0.7002,302.2,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_046105_230,1.0,0.421875,0.390625,0.464062,0.447266,bird,0,0.8042,299.52,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_199_png.rf.c3817337b8d571894eed8c88e191a646,1.0,0.55,0.636719,0.6,0.699219,bird,0,0.3793,302.86,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_048107_148,1.0,0.142187,0.164062,0.184375,0.232422,bird,0,0.8697,299.78,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_075,1.0,0.435937,0.355469,0.490625,0.40625,drone,0,0.8229,294.8,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_038,1.0,0.4,0.103516,0.451562,0.15625,drone,0,0.6896,298.91,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_106216_040,1.0,0.451562,0.335938,0.515625,0.386719,drone,0,0.8172,302.58,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_049108_234,0.0,0.0,0.0,0.0,0.0,0,0,0.0,300.53,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_109219_273,1.0,0.248438,0.359375,0.303125,0.40625,drone,0,0.7642,300.39,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_073,1.0,0.432812,0.46875,0.489063,0.525391,drone,0,0.8014,296.93,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_046105_178,0.0,0.0,0.0,0.0,0.0,0,0,0.0,293.19,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_082_png.rf.8e028e9789763a94d26d2f4a2ff9752d,1.0,0.634375,0.226562,0.728125,0.292969,drone,0,0.9263,296.39,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_048107_056,1.0,0.61875,0.521484,0.679688,0.576172,drone,0,0.8542,292.09,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_103213_170,1.0,0.73125,0.283203,0.779687,0.335938,drone,0,0.4276,290.01,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_137,1.0,0.39375,0.480469,0.445312,0.537109,drone,0,0.8416,289.91,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_281_png.rf.a109331dc97d919ca31d343957a62a24,1.0,0.546875,0.632812,0.6,0.707031,bird,0,0.6486,290.3,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_089,1.0,0.460938,0.431641,0.53125,0.480469,drone,0,0.7763,290.47,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_161_png.rf.e85144483595ef861c9a9d22c3b54f89,1.0,0.625,0.613281,0.671875,0.65625,bird,0,0.714,296.38,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_221_png.rf.b78ee106d3ef88559d2c22a0cdd54936,1.0,0.55625,0.644531,0.59375,0.699219,bird,0,0.4529,291.35,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_221_png.rf.b78ee106d3ef88559d2c22a0cdd54936,2.0,0.55,0.632812,0.6,0.710938,bird,0,0.2546,291.35,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_102_png.rf.22b4282b167ff397ae64c48686744a32,1.0,0.646875,0.261719,0.7,0.328125,drone,0,0.8851,296.93,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_255,0.0,0.0,0.0,0.0,0.0,0,0,0.0,295.37,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_089_png.rf.ddc39f90c6206d957e7736defc241d39,1.0,0.759375,0.46875,0.8125,0.511719,drone,0,0.9105,296.45,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_103213_078,0.0,0.0,0.0,0.0,0.0,0,0,0.0,292.06,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_247,1.0,0.289062,0.494141,0.335938,0.546875,drone,0,0.853,301.96,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_00564_065_png.rf.f970b72d536a06b91cb8ec97aa5ea262,0.0,0.0,0.0,0.0,0.0,0,0,0.0,296.29,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_109219_224,1.0,0.228125,0.361328,0.278125,0.40625,drone,0,0.7061,296.62,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_102,1.0,0.471875,0.462891,0.540625,0.511719,drone,0,0.7991,296.44,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_109219_026,1.0,0.095312,0.335938,0.154688,0.390625,drone,0,0.7218,295.15,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_111_png.rf.c01d1ab3b57edeb7a86a4d45c9f4e515,1.0,0.765625,0.546875,0.84375,0.605469,drone,0,0.4764,300.86,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_102212_220,1.0,0.825,0.376953,0.8875,0.425781,drone,0,0.9122,294.38,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_048107_237,1.0,0.39375,0.203125,0.453125,0.259766,bird,0,0.8033,300.06,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_134_png.rf.c9a6913e0dfb4df51588bea0b2a5c8ad,1.0,0.709375,0.308594,0.759375,0.371094,drone,0,0.9322,303.12,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_113223_013,0.0,0.0,0.0,0.0,0.0,0,0,0.0,322.49,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_049108_056,1.0,0.476562,0.421875,0.521875,0.490234,bird,0,0.7824,306.61,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_112222_233,0.0,0.0,0.0,0.0,0.0,0,0,0.0,477.24,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_049108_208,0.0,0.0,0.0,0.0,0.0,0,0,0.0,300.79,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_169,1.0,0.4,0.484375,0.44375,0.533203,drone,0,0.8228,292.56,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_109219_175,1.0,0.264062,0.347656,0.321875,0.398438,drone,0,0.7486,291.68,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_116_png.rf.481aef057a8b56e5528f7a49feed2fdf,0.0,0.0,0.0,0.0,0.0,0,0,0.0,288.76,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_100210_258,1.0,0.140625,0.544922,0.240625,0.617188,drone,0,0.9234,289.15,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_173,1.0,0.535937,0.337891,0.590625,0.386719,drone,0,0.8263,289.98,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_106216_296,1.0,0.440625,0.007812,0.492188,0.056641,drone,0,0.8437,288.75,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_266,1.0,0.546875,0.402344,0.603125,0.457031,drone,0,0.7567,289.96,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_266,2.0,0.175,0.263672,0.220312,0.308594,drone,0,0.5024,289.96,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_121_png.rf.d65b8e7217d334e535174c528c6e6bfc,1.0,0.759375,0.558594,0.853125,0.628906,drone,0,0.9027,289.01,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_182,1.0,0.398438,0.486328,0.44375,0.535156,drone,0,0.8288,290.0,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_046105_199,1.0,0.439063,0.414062,0.484375,0.470703,bird,0,0.8292,290.6,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_113223_316,0.0,0.0,0.0,0.0,0.0,0,0,0.0,287.26,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_049108_214,0.0,0.0,0.0,0.0,0.0,0,0,0.0,289.33,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_110220_165,1.0,0.398438,0.482422,0.44375,0.533203,drone,0,0.7845,289.3,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_102212_026,1.0,0.50625,0.242188,0.582812,0.289062,drone,0,0.6259,288.31,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_100210_275,1.0,0.176563,0.724609,0.271875,0.789062,drone,0,0.9054,292.64,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_048_png.rf.886c3d1f56637aa980388b26201f8315,1.0,0.765625,0.25,0.821875,0.304688,drone,0,0.8335,288.06,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_102212_153,1.0,0.909375,0.345703,1.0,0.425781,drone,0,0.4858,290.36,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_102212_153,2.0,0.917188,0.357422,0.995313,0.414062,drone,0,0.3319,290.36,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_03796_073_png.rf.595fe688412a2200af841fa0bacc3b7c,1.0,0.5625,0.65625,0.603125,0.714844,bird,0,0.4924,288.75,0.0,0.0,0.0,0.0,0,0.0
V_BIRD_046105_158,1.0,0.4375,0.447266,0.48125,0.501953,bird,0,0.8581,290.08,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_322_png.rf.26c58481f4888704b53045a3f0d41e22,1.0,0.89375,0.410156,0.95,0.476562,drone,0,0.7289,306.47,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_171_png.rf.c73d48c9da6b7491dc8b8cf6cd139860,1.0,0.7125,0.585938,0.7875,0.660156,drone,0,0.8362,295.32,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_100210_278,1.0,0.176563,0.746094,0.267188,0.8125,drone,0,0.8851,293.04,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_106216_167,1.0,0.60625,0.292969,0.653125,0.341797,drone,0,0.6956,299.73,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_092202_015_png.rf.febb024d07a3c00b6ebb5348316fdb4a,1.0,0.603125,0.117188,0.70625,0.1875,drone,0,0.9285,294.13,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_140,1.0,0.142187,0.632812,0.184375,0.693359,drone,0,0.8901,304.62,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_107217_140,2.0,0.54375,0.4375,0.603125,0.486328,drone,0,0.8245,304.62,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_118_png.rf.c588c55fc04635fc710f635e1b633193,1.0,0.759375,0.554688,0.853125,0.625,drone,0,0.912,298.0,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_102212_079,1.0,0.815625,0.267578,0.91875,0.351562,drone,0,0.939,293.09,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_100210_130,1.0,0.35625,0.357422,0.403125,0.417969,drone,0,0.9322,294.69,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_098208_009,1.0,0.346875,0.052734,0.396875,0.103516,drone,0,0.619,298.53,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_084194_178_png.rf.ec26b17a6ced48606b85b8fc5fe2f1f8,1.0,0.703125,0.574219,0.778125,0.648438,drone,0,0.7789,311.14,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_113223_096,0.0,0.0,0.0,0.0,0.0,0,0,0.0,295.28,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_102212_064,1.0,0.814063,0.332031,0.932813,0.435547,drone,0,0.9369,298.38,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_113223_258,0.0,0.0,0.0,0.0,0.0,0,0,0.0,295.99,0.0,0.0,0.0,0.0,0,0.0
V_DRONE_010120_028_png.rf.11a7a66f40393c73a0548b52e557c609,1.0,0.684375,0.269531,0.721875,0.3125,bird,0,0.8083,295.39,0.0,0.0,0.0,0.0,0,0.0
