Frame_name,track_id,x_min_norm,y_min_norm,x_max_norm,y_max_norm,class_label,direction,confidence_detection,inference_time_detection (ms),FPS (CPU),FPS (GPU),confidence_track,inference_time_track (ms),payload_label,prob_harmful
IR_DRONE_151304_216,0,0,0,0,0,0,0,0,463.48,0,0,0,0,0,0
IR_DRONE_140293_206_png.rf.9c53bd9598fd5c6a8207bc32efbe2f5a,1,0.790625,0.1875,0.8625,0.238281,drone,0,0.437,465.36,0,0,0,0,0,0
IR_BIRD_073147_248_png.rf.d8e148c188b6830e5feaeb9a60bd1b56,0,0,0,0,0,0,0,0,453.19,0,0,0,0,0,0
IR_DRONE_140293_202_png.rf.88444ae2e0febe7d732f9fbe509d143f,1,0.790625,0.1875,0.859375,0.238281,drone,0,0.5047,446.97,0,0,0,0,0,0
IR_BIRD_073147_148_png.rf.e5870ecb28de214c1c8ab0203a9c4bce,0,0,0,0,0,0,0,0,441.48,0,0,0,0,0,0
IR_DRONE_141294_079_png.rf.cbb664fbe4d235c3fa6c4d8a0f7dd87e,0,0,0,0,0,0,0,0,448.6,0,0,0,0,0,0
IR_DRONE_140293_133_png.rf.b52dd37431d2bbf5a21159cc24349c69,1,0.790625,0.203125,0.859375,0.25,drone,0,0.6198,518.47,0,0,0,0,0,0
IR_DRONE_141294_010_png.rf.0cc398e2f9c5220d8c86109327ef963a,0,0,0,0,0,0,0,0,558.99,0,0,0,0,0,0
IR_DRONE_141294_066_png.rf.c38fcf759bfaee54131a1b3349163c7d,0,0,0,0,0,0,0,0,589.27,0,0,0,0,0,0
IR_DRONE_148301_087,1,0.28125,0.335938,0.3375,0.390625,drone,0,0.3911,435.58,0,0,0,0,0,0
IR_DRONE_148301_073,1,0.28125,0.335938,0.3375,0.390625,drone,0,0.3236,442.91,0,0,0,0,0,0
IR_DRONE_154307_041,0,0,0,0,0,0,0,0,442.14,0,0,0,0,0,0
IR_BIRD_072146_208_png.rf.5ce00e2092baf4da8bb48d1e0c6ab107,0,0,0,0,0,0,0,0,439.69,0,0,0,0,0,0
IR_DRONE_148301_044,0,0,0,0,0,0,0,0,424.71,0,0,0,0,0,0
IR_BIRD_073147_273_png.rf.2913f69edfc83b0a3db8d68ad3ceff01,0,0,0,0,0,0,0,0,503.31,0,0,0,0,0,0
IR_DRONE_143296_017_png.rf.47606a99434b176278d75b1066c41807,0,0,0,0,0,0,0,0,468.64,0,0,0,0,0,0
IR_DRONE_150303_258,0,0,0,0,0,0,0,0,431.51,0,0,0,0,0,0
IR_BIRD_073147_292_png.rf.3e71a756095e4fe9d262157f76c2838f,0,0,0,0,0,0,0,0,445.81,0,0,0,0,0,0
IR_BIRD_069143_164,0,0,0,0,0,0,0,0,460.78,0,0,0,0,0,0
IR_BIRD_068142_120,1,0.446875,0.5,0.5,0.554688,bird,0,0.8264,366.98,0,0,0,0,0,0
IR_DRONE_140293_102_png.rf.97c429a41085cf1424b9c20dd4638e6f,0,0,0,0,0,0,0,0,306.65,0,0,0,0,0,0
IR_BIRD_068142_199,1,0.440625,0.488281,0.503125,0.554688,bird,0,0.7465,304.7,0,0,0,0,0,0
IR_BIRD_072146_275_png.rf.a94911bd2b7bff981a5214a9e42efa64,0,0,0,0,0,0,0,0,423.82,0,0,0,0,0,0
IR_BIRD_073147_071_png.rf.b9865acd32ef698bc695cba514fb934b,0,0,0,0,0,0,0,0,748.3,0,0,0,0,0,0
IR_DRONE_144297_096,0,0,0,0,0,0,0,0,764.11,0,0,0,0,0,0
IR_BIRD_072146_237_png.rf.83ae7cac1b00024f5b9e90bf30d77289,0,0,0,0,0,0,0,0,717.46,0,0,0,0,0,0
IR_DRONE_153306_309,0,0,0,0,0,0,0,0,684.71,0,0,0,0,0,0
IR_DRONE_144297_003,0,0,0,0,0,0,0,0,678.65,0,0,0,0,0,0
IR_DRONE_150303_253,0,0,0,0,0,0,0,0,664.43,0,0,0,0,0,0
IR_DRONE_153306_093,0,0,0,0,0,0,0,0,675.62,0,0,0,0,0,0
IR_BIRD_068142_036,1,0.44375,0.496094,0.5,0.554688,bird,0,0.3751,774.43,0,0,0,0,0,0
IR_BIRD_073147_218_png.rf.9051daae2a71806698e3e9d5dc987661,0,0,0,0,0,0,0,0,602.01,0,0,0,0,0,0
IR_DRONE_151304_214,0,0,0,0,0,0,0,0,674.19,0,0,0,0,0,0
IR_BIRD_072146_260_png.rf.ef24627b14dcb2b62dd217b42f7fd023,0,0,0,0,0,0,0,0,748.59,0,0,0,0,0,0
IR_DRONE_143296_159_png.rf.feec9de52efb7408f5295272d46408fd,1,0.584375,0.402344,0.6375,0.453125,drone,0,0.5491,705.8,0,0,0,0,0,0
IR_BIRD_072146_153,0,0,0,0,0,0,0,0,659.81,0,0,0,0,0,0
IR_DRONE_153306_057,0,0,0,0,0,0,0,0,786.53,0,0,0,0,0,0
IR_DRONE_141294_278_png.rf.fb5816aa9824f358383670f13dd7c8f9,0,0,0,0,0,0,0,0,716.91,0,0,0,0,0,0
IR_DRONE_151304_127,0,0,0,0,0,0,0,0,761.38,0,0,0,0,0,0
IR_DRONE_140293_258_png.rf.52450f04740a66a6ddf9d6246b1acba8,0,0,0,0,0,0,0,0,738.08,0,0,0,0,0,0
IR_DRONE_150303_110,1,0.409375,0.445312,0.465625,0.5,drone,0,0.6713,676.36,0,0,0,0,0,0
IR_BIRD_073147_076_png.rf.5228c1a808b067e12f5bc66066c0ff5c,0,0,0,0,0,0,0,0,755.59,0,0,0,0,0,0
IR_BIRD_073147_278_png.rf.9e83ce1adf1cc7271024cd27faceaaec,0,0,0,0,0,0,0,0,700.25,0,0,0,0,0,0
IR_DRONE_144297_114,0,0,0,0,0,0,0,0,717.81,0,0,0,0,0,0
IR_DRONE_143296_076_png.rf.42945a1c26562add13a092940ca2ce17,1,0.471875,0.28125,0.521875,0.335938,drone,0,0.3552,753.93,0,0,0,0,0,0
IR_DRONE_156309_083,0,0,0,0,0,0,0,0,716.6,0,0,0,0,0,0
IR_DRONE_141294_077_png.rf.378b3a48a4a27356440b7dc0b764b81c,0,0,0,0,0,0,0,0,738.79,0,0,0,0,0,0
IR_DRONE_153306_058,0,0,0,0,0,0,0,0,665.66,0,0,0,0,0,0
IR_DRONE_149302_161,0,0,0,0,0,0,0,0,736.81,0,0,0,0,0,0
IR_DRONE_141294_057_png.rf.e58b26f31aed3670456275e8c6bbbc72,0,0,0,0,0,0,0,0,734.27,0,0,0,0,0,0
IR_BIRD_072146_124,0,0,0,0,0,0,0,0,737.44,0,0,0,0,0,0
IR_BIRD_073147_253_png.rf.b1bc86be0ce65c323e8d30c226e8743a,0,0,0,0,0,0,0,0,660.82,0,0,0,0,0,0
IR_DRONE_144297_276,1,0.515625,0.085938,0.55625,0.128906,drone,0,0.69,700.02,0,0,0,0,0,0
IR_BIRD_068142_129,0,0,0,0,0,0,0,0,734.54,0,0,0,0,0,0
IR_BIRD_072146_141,0,0,0,0,0,0,0,0,768.13,0,0,0,0,0,0
IR_DRONE_140293_147_png.rf.30d901601633e2987490d200f2c9e0d7,1,0.790625,0.199219,0.859375,0.25,drone,0,0.7006,782.93,0,0,0,0,0,0
IR_DRONE_143296_207_png.rf.3ea2c1891e1663b463a7bbe39a7132fd,1,0.759375,0.378906,0.809375,0.4375,bird,0,0.3241,669.57,0,0,0,0,0,0
IR_DRONE_141294_065_png.rf.05d2b6c42a2e50c5db63efea30508e56,0,0,0,0,0,0,0,0,662.24,0,0,0,0,0,0
IR_DRONE_156309_227,0,0,0,0,0,0,0,0,720.57,0,0,0,0,0,0
IR_BIRD_068142_072,1,0.44375,0.5,0.5,0.554688,bird,0,0.7754,748.84,0,0,0,0,0,0
IR_DRONE_141294_078_png.rf.fd27ab45980d7a66211b73c7afdb0e50,1,0.665625,0.238281,0.709375,0.292969,bird,0,0.3023,791.18,0,0,0,0,0,0
IR_DRONE_150303_297,0,0,0,0,0,0,0,0,684.31,0,0,0,0,0,0
IR_BIRD_073147_091_png.rf.bfd1f9506b5208009ea2151fe7e49799,0,0,0,0,0,0,0,0,787.76,0,0,0,0,0,0
IR_BIRD_072146_257_png.rf.9125f3c5f78768fc2685dd931163c2ad,0,0,0,0,0,0,0,0,734.91,0,0,0,0,0,0
IR_DRONE_156309_026,0,0,0,0,0,0,0,0,700.01,0,0,0,0,0,0
IR_DRONE_144297_232,0,0,0,0,0,0,0,0,858.45,0,0,0,0,0,0
IR_BIRD_068142_261,0,0,0,0,0,0,0,0,726.26,0,0,0,0,0,0
IR_DRONE_153306_291,0,0,0,0,0,0,0,0,667.3,0,0,0,0,0,0
IR_DRONE_141294_116_png.rf.e27f4ab9837d9f73df3a7db4c2c3ceff,1,0.5625,0.285156,0.609375,0.332031,drone,0,0.2779,626.08,0,0,0,0,0,0
IR_DRONE_141294_104_png.rf.8aef6f0ba9098e83d58cf25dd3fcbb6a,0,0,0,0,0,0,0,0,606.08,0,0,0,0,0,0
IR_DRONE_148301_308,0,0,0,0,0,0,0,0,732.57,0,0,0,0,0,0
IR_DRONE_156309_303,0,0,0,0,0,0,0,0,668.84,0,0,0,0,0,0
IR_DRONE_156309_140,0,0,0,0,0,0,0,0,671.72,0,0,0,0,0,0
IR_BIRD_073147_013_png.rf.a97a5a3d0aeb862b5d2f1d2a327a9fdf,0,0,0,0,0,0,0,0,728.2,0,0,0,0,0,0
IR_BIRD_072146_246_png.rf.34d3ae2c764b8f10873a258be8ff1456,0,0,0,0,0,0,0,0,651.99,0,0,0,0,0,0
IR_BIRD_073147_162_png.rf.b348358274cc03e2fbf5fe706f7e1406,0,0,0,0,0,0,0,0,687.28,0,0,0,0,0,0
IR_DRONE_153306_293,0,0,0,0,0,0,0,0,699.74,0,0,0,0,0,0
IR_DRONE_149302_290,1,0.41875,0.441406,0.471875,0.496094,drone,0,0.3672,673.84,0,0,0,0,0,0
IR_DRONE_144297_315,0,0,0,0,0,0,0,0,651.88,0,0,0,0,0,0
IR_BIRD_073147_249_png.rf.d4f862970ceaf9d3f7e4260e9fbadb1c,0,0,0,0,0,0,0,0,726.19,0,0,0,0,0,0
IR_BIRD_073147_047_png.rf.46ffbad465890d969c707c068bdc1ef5,0,0,0,0,0,0,0,0,675.02,0,0,0,0,0,0
IR_DRONE_141294_300_png.rf.1bee4c8f2dc4da096a6cf48ea8461739,0,0,0,0,0,0,0,0,733.69,0,0,0,0,0,0
IR_BIRD_068142_138,0,0,0,0,0,0,0,0,778.57,0,0,0,0,0,0
IR_DRONE_143296_038_png.rf.33cd80cd5c6426d9583325776b4f26b4,0,0,0,0,0,0,0,0,795.18,0,0,0,0,0,0
IR_DRONE_141294_242_png.rf.d8035dc7977d363189b9863e3ddaa108,1,0.190625,0.410156,0.240625,0.472656,bird,0,0.6683,693.65,0,0,0,0,0,0
IR_DRONE_143296_196_png.rf.1dff3e9359b7fdeac2888db653a2b63f,1,0.7625,0.375,0.809375,0.433594,bird,0,0.3524,653.2,0,0,0,0,0,0
IR_BIRD_071145_015,0,0,0,0,0,0,0,0,775.68,0,0,0,0,0,0
IR_DRONE_156309_175,0,0,0,0,0,0,0,0,739.01,0,0,0,0,0,0
IR_DRONE_154307_035,0,0,0,0,0,0,0,0,733.03,0,0,0,0,0,0
IR_DRONE_141294_204_png.rf.7c019c04991e0805183d77c3cd2ee67b,1,0.29375,0.363281,0.34375,0.433594,bird,0,0.7874,683.45,0,0,0,0,0,0
IR_DRONE_143296_235,0,0,0,0,0,0,0,0,655.39,0,0,0,0,0,0
IR_BIRD_073147_049_png.rf.6808b37610756bd509cf1ba7e5be1a96,0,0,0,0,0,0,0,0,686.77,0,0,0,0,0,0
IR_BIRD_073147_123_png.rf.396959273519e19159cf719e378fd2c7,0,0,0,0,0,0,0,0,719.81,0,0,0,0,0,0
IR_DRONE_143296_143_png.rf.7efc3687a13f321c97888e481b5e07de,0,0,0,0,0,0,0,0,755.22,0,0,0,0,0,0
IR_BIRD_071145_009,0,0,0,0,0,0,0,0,725.43,0,0,0,0,0,0
IR_BIRD_071145_296,0,0,0,0,0,0,0,0,664.33,0,0,0,0,0,0
IR_DRONE_154307_019,0,0,0,0,0,0,0,0,690.76,0,0,0,0,0,0
IR_BIRD_070144_122,1,0.55625,0.46875,0.609375,0.535156,bird,0,0.7027,744.33,0,0,0,0,0,0
IR_DRONE_149302_099,0,0,0,0,0,0,0,0,732.35,0,0,0,0,0,0
IR_DRONE_140293_145_png.rf.f69abe60918d641421a3eb5b90caa7e6,1,0.790625,0.199219,0.859375,0.25,drone,0,0.5974,681.32,0,0,0,0,0,0
IR_DRONE_154307_095,0,0,0,0,0,0,0,0,604.06,0,0,0,0,0,0
IR_DRONE_153306_163,0,0,0,0,0,0,0,0,671.34,0,0,0,0,0,0
IR_BIRD_073147_297_png.rf.9f53bc194a94a2f7e1efd4afbc4fad7c,0,0,0,0,0,0,0,0,640.17,0,0,0,0,0,0
IR_DRONE_140293_228_png.rf.3861dd4c1d4355da408e94914cd39233,1,0.790625,0.1875,0.85625,0.238281,drone,0,0.5125,630.74,0,0,0,0,0,0
IR_DRONE_140293_256_png.rf.fc624379947f32b9fa71cd682f79ff4f,1,0.790625,0.1875,0.853125,0.234375,drone,0,0.2809,658.09,0,0,0,0,0,0
IR_DRONE_144297_063,1,0.759375,0.382812,0.80625,0.4375,bird,0,0.4567,621.27,0,0,0,0,0,0
IR_DRONE_156309_106,0,0,0,0,0,0,0,0,688.26,0,0,0,0,0,0
IR_BIRD_069143_193,0,0,0,0,0,0,0,0,625.47,0,0,0,0,0,0
IR_DRONE_144297_052,1,0.759375,0.378906,0.809375,0.4375,bird,0,0.5333,665.1,0,0,0,0,0,0
IR_DRONE_141294_092_png.rf.5319761a3e776009b10a3959aa8da314,0,0,0,0,0,0,0,0,613.36,0,0,0,0,0,0
IR_BIRD_073147_204_png.rf.f93d6fddb2d8182e51a7b68eaadfe5b5,0,0,0,0,0,0,0,0,722.47,0,0,0,0,0,0
IR_DRONE_156309_294,0,0,0,0,0,0,0,0,726.44,0,0,0,0,0,0
IR_BIRD_071145_196,1,0.075,0.523438,0.125,0.582031,bird,0,0.3177,758.69,0,0,0,0,0,0
IR_BIRD_071145_046,0,0,0,0,0,0,0,0,737.45,0,0,0,0,0,0
IR_BIRD_073147_170_png.rf.b187cb7566ad3da33050e420d27c9252,0,0,0,0,0,0,0,0,658.4,0,0,0,0,0,0
IR_DRONE_141294_119_png.rf.9a4078048c7ef6fb101152efcba2397e,0,0,0,0,0,0,0,0,635.82,0,0,0,0,0,0
IR_DRONE_156309_261,0,0,0,0,0,0,0,0,866.8,0,0,0,0,0,0
IR_DRONE_141294_157_png.rf.d34f741586cb16f20b615887e03047a5,1,0.44375,0.320312,0.49375,0.371094,drone,0,0.6106,632.42,0,0,0,0,0,0
IR_DRONE_144297_088,0,0,0,0,0,0,0,0,654.29,0,0,0,0,0,0
IR_BIRD_073147_142_png.rf.ba81ca9f822831aedb31df8e1dc303db,0,0,0,0,0,0,0,0,617.2,0,0,0,0,0,0
IR_DRONE_148301_181,0,0,0,0,0,0,0,0,694.96,0,0,0,0,0,0
IR_DRONE_153306_284,0,0,0,0,0,0,0,0,657.23,0,0,0,0,0,0
IR_BIRD_073147_019_png.rf.01cc7a1bfde92dce10ec4ff715417d99,0,0,0,0,0,0,0,0,616.76,0,0,0,0,0,0
IR_BIRD_070144_106,1,0.56875,0.476562,0.625,0.542969,bird,0,0.7391,664.34,0,0,0,0,0,0
IR_DRONE_156309_078,0,0,0,0,0,0,0,0,797.04,0,0,0,0,0,0
IR_DRONE_149302_278,1,0.425,0.441406,0.478125,0.492188,drone,0,0.3716,716.56,0,0,0,0,0,0
IR_BIRD_069143_265,0,0,0,0,0,0,0,0,724.27,0,0,0,0,0,0
IR_DRONE_141294_021_png.rf.8f649f499769d3a10f69274b19def0be,0,0,0,0,0,0,0,0,676.61,0,0,0,0,0,0
IR_DRONE_141294_009_png.rf.e2416c53f870e207eff2fb781590532b,0,0,0,0,0,0,0,0,643.8,0,0,0,0,0,0
IR_DRONE_141294_171_png.rf.e74025e6f46fc82d3492fd39a839dbdc,1,0.4,0.335938,0.453125,0.386719,drone,0,0.4841,652.13,0,0,0,0,0,0
IR_DRONE_144297_215,0,0,0,0,0,0,0,0,647.29,0,0,0,0,0,0
IR_BIRD_071145_192,0,0,0,0,0,0,0,0,734.98,0,0,0,0,0,0
IR_BIRD_072146_221_png.rf.9dd7a358fbb34d0b2f84ac88cd480d4a,0,0,0,0,0,0,0,0,692.84,0,0,0,0,0,0
IR_DRONE_143296_191_png.rf.0dc7da69d39f8b696dae5680700ad5bc,0,0,0,0,0,0,0,0,626.52,0,0,0,0,0,0
IR_DRONE_141294_278_png.rf.faabbae915318bc6c02ce374b16bb7fb,0,0,0,0,0,0,0,0,732.06,0,0,0,0,0,0
IR_BIRD_069143_112,0,0,0,0,0,0,0,0,689.71,0,0,0,0,0,0
IR_BIRD_069143_214,0,0,0,0,0,0,0,0,685.08,0,0,0,0,0,0
IR_BIRD_072146_183,0,0,0,0,0,0,0,0,673.15,0,0,0,0,0,0
IR_DRONE_140293_153_png.rf.f58b82b8c80ca38a7277eb6a06804d6e,1,0.79375,0.199219,0.859375,0.246094,drone,0,0.4104,520.54,0,0,0,0,0,0
IR_DRONE_153306_221,0,0,0,0,0,0,0,0,688.85,0,0,0,0,0,0
IR_DRONE_150303_188,1,0.375,0.433594,0.425,0.488281,drone,0,0.653,681.28,0,0,0,0,0,0
IR_DRONE_140293_093_png.rf.02da06d2cbf97cb964d2ea6f8cf3ec10,0,0,0,0,0,0,0,0,402.92,0,0,0,0,0,0
IR_BIRD_072146_135,0,0,0,0,0,0,0,0,669.72,0,0,0,0,0,0
IR_DRONE_140293_190_png.rf.3f455d1fc2b449dbf5087cab62f135e6,1,0.79375,0.191406,0.859375,0.242188,drone,0,0.2638,620.45,0,0,0,0,0,0
IR_DRONE_149302_125,1,0.3,0.4375,0.353125,0.492188,drone,0,0.4395,667.03,0,0,0,0,0,0
IR_BIRD_073147_045_png.rf.0cc48fd4d83c25ab7fcf00af45085fef,0,0,0,0,0,0,0,0,609.64,0,0,0,0,0,0
IR_DRONE_140293_223_png.rf.8af67acdd20e99cd42c911e78f3b5257,1,0.790625,0.1875,0.859375,0.238281,drone,0,0.4205,737.25,0,0,0,0,0,0
IR_DRONE_140293_019_png.rf.624df75cb572e2034b087d18802b6c2b,1,0.790625,0.214844,0.853125,0.269531,drone,0,0.4491,686.74,0,0,0,0,0,0
IR_DRONE_143296_064_png.rf.dd4ab43ab4733c4660b51f9055dcc52f,0,0,0,0,0,0,0,0,687.63,0,0,0,0,0,0
IR_BIRD_069143_053,0,0,0,0,0,0,0,0,654.37,0,0,0,0,0,0
IR_DRONE_141294_026_png.rf.4da679115e103d8913b61c319910c8ee,0,0,0,0,0,0,0,0,648.16,0,0,0,0,0,0
IR_DRONE_156309_134,0,0,0,0,0,0,0,0,739.94,0,0,0,0,0,0
IR_DRONE_151304_210,0,0,0,0,0,0,0,0,684.74,0,0,0,0,0,0
IR_DRONE_153306_164,0,0,0,0,0,0,0,0,682.38,0,0,0,0,0,0
IR_DRONE_149302_265,1,0.43125,0.441406,0.484375,0.492188,drone,0,0.6411,724.97,0,0,0,0,0,0
IR_DRONE_140293_194_png.rf.63003a9beee574e8ace4b71409b914e7,1,0.790625,0.191406,0.859375,0.238281,drone,0,0.3561,685.79,0,0,0,0,0,0
IR_DRONE_144297_298,0,0,0,0,0,0,0,0,704.41,0,0,0,0,0,0
IR_DRONE_141294_152_png.rf.56d7c20bc81fae42146ccfea019dccf2,1,0.459375,0.316406,0.509375,0.367188,drone,0,0.8044,661.16,0,0,0,0,0,0
IR_DRONE_150303_198,0,0,0,0,0,0,0,0,684.85,0,0,0,0,0,0
IR_BIRD_073147_037_png.rf.4116a6d3b1635487ebd2d6f33d2e9d53,0,0,0,0,0,0,0,0,685.73,0,0,0,0,0,0
IR_DRONE_143296_203_png.rf.5f4f6e7baf26f9b48e9ea7be1e4c239b,0,0,0,0,0,0,0,0,657.9,0,0,0,0,0,0
IR_BIRD_070144_163,1,0.503125,0.46875,0.55,0.53125,bird,0,0.3521,627.66,0,0,0,0,0,0
IR_DRONE_148301_256,1,0.228125,0.34375,0.28125,0.394531,drone,0,0.2513,675.13,0,0,0,0,0,0
IR_DRONE_141294_112_png.rf.6f925330da07bb37c155279bdb338ddd,0,0,0,0,0,0,0,0,665.5,0,0,0,0,0,0
IR_DRONE_143296_123_png.rf.07b1b3dcfe2e4069bda82b03473d14a4,1,0.765625,0.378906,0.809375,0.433594,bird,0,0.3265,695.52,0,0,0,0,0,0
IR_BIRD_069143_178,0,0,0,0,0,0,0,0,721.2,0,0,0,0,0,0
IR_DRONE_150303_033,1,0.409375,0.445312,0.4625,0.496094,drone,0,0.3886,615.93,0,0,0,0,0,0
IR_DRONE_141294_180_png.rf.638f3e6a328f42ca46eb41357151f1e3,0,0,0,0,0,0,0,0,678.01,0,0,0,0,0,0
IR_BIRD_069143_077,0,0,0,0,0,0,0,0,715.66,0,0,0,0,0,0
IR_DRONE_151304_019,0,0,0,0,0,0,0,0,643.24,0,0,0,0,0,0
IR_DRONE_154307_032,0,0,0,0,0,0,0,0,502.93,0,0,0,0,0,0
IR_BIRD_073147_305_png.rf.e7e17adb42c8eca0b32ea4f76037bc14,0,0,0,0,0,0,0,0,504.71,0,0,0,0,0,0
IR_BIRD_071145_194,0,0,0,0,0,0,0,0,466.21,0,0,0,0,0,0
IR_BIRD_069143_105,0,0,0,0,0,0,0,0,465.87,0,0,0,0,0,0
IR_DRONE_140293_178_png.rf.b8103940eb60942f9698abdfb068f238,0,0,0,0,0,0,0,0,468.44,0,0,0,0,0,0
IR_BIRD_073147_128_png.rf.c8aed8467c5c8a2eb2c47d2931a0adf8,0,0,0,0,0,0,0,0,461.35,0,0,0,0,0,0
IR_BIRD_069143_029,0,0,0,0,0,0,0,0,480.42,0,0,0,0,0,0
IR_BIRD_071145_244,0,0,0,0,0,0,0,0,452.95,0,0,0,0,0,0
IR_DRONE_141294_166_png.rf.175b2715bc7e6db3476d92927875ef0a,1,0.415625,0.328125,0.46875,0.382812,drone,0,0.4651,461.65,0,0,0,0,0,0
IR_BIRD_070144_002,0,0,0,0,0,0,0,0,421.66,0,0,0,0,0,0
IR_DRONE_141294_135_png.rf.761be9a6fe7602047212e418f9c3ec69,1,0.50625,0.300781,0.55625,0.347656,drone,0,0.5665,430.38,0,0,0,0,0,0
IR_DRONE_156309_069,0,0,0,0,0,0,0,0,443.42,0,0,0,0,0,0
IR_BIRD_072146_267_png.rf.1a0e7c2bdf30afbeb4bdad02feaf3c8c,0,0,0,0,0,0,0,0,449.26,0,0,0,0,0,0
IR_DRONE_140293_127_png.rf.4f69d88b5041d0a14a117713abfad6fd,1,0.790625,0.203125,0.853125,0.253906,drone,0,0.478,453.46,0,0,0,0,0,0
IR_BIRD_073147_164_png.rf.a2d2403e618b239f482b6563c1e0da38,0,0,0,0,0,0,0,0,440.93,0,0,0,0,0,0
IR_DRONE_144297_090,0,0,0,0,0,0,0,0,448.4,0,0,0,0,0,0
IR_DRONE_149302_209,1,0.453125,0.433594,0.50625,0.488281,drone,0,0.8097,426.98,0,0,0,0,0,0
IR_DRONE_156309_139,0,0,0,0,0,0,0,0,389.76,0,0,0,0,0,0
IR_DRONE_140293_207_png.rf.352071c5422cca17902dc336c466e792,1,0.790625,0.1875,0.859375,0.238281,drone,0,0.3211,469.85,0,0,0,0,0,0
IR_DRONE_150303_290,0,0,0,0,0,0,0,0,457.42,0,0,0,0,0,0
IR_BIRD_069143_003,0,0,0,0,0,0,0,0,423.83,0,0,0,0,0,0
IR_DRONE_140293_243_png.rf.0e555fe1c6e1904066a1c80bd4e995d3,1,0.790625,0.1875,0.85625,0.238281,drone,0,0.4727,441.57,0,0,0,0,0,0
IR_DRONE_154307_221,0,0,0,0,0,0,0,0,444.65,0,0,0,0,0,0
IR_DRONE_151304_295,0,0,0,0,0,0,0,0,447.57,0,0,0,0,0,0
IR_DRONE_140293_100_png.rf.03fb36975b22b209c8bfca73ce970216,0,0,0,0,0,0,0,0,450.04,0,0,0,0,0,0
IR_DRONE_140293_175_png.rf.b11b3b86baeb8dc3c776ee6923b0e521,0,0,0,0,0,0,0,0,428.94,0,0,0,0,0,0
IR_BIRD_069143_220,0,0,0,0,0,0,0,0,416.97,0,0,0,0,0,0
IR_DRONE_149302_292,1,0.415625,0.441406,0.46875,0.496094,drone,0,0.2763,418.74,0,0,0,0,0,0
IR_DRONE_144297_314,0,0,0,0,0,0,0,0,453.08,0,0,0,0,0,0
IR_DRONE_140293_186_png.rf.940ecf5658898cd14b060f535382bacd,1,0.79375,0.191406,0.8625,0.242188,drone,0,0.355,469.98,0,0,0,0,0,0
IR_DRONE_140293_229_png.rf.c6a81613d86772f5c2ea9f896357c333,1,0.790625,0.1875,0.85625,0.238281,drone,0,0.6202,463.4,0,0,0,0,0,0
IR_BIRD_071145_202,1,0.0625,0.523438,0.1125,0.578125,bird,0,0.4299,426.9,0,0,0,0,0,0
IR_BIRD_073147_111_png.rf.71d998cec40d13d2c2f08807a4b5437c,0,0,0,0,0,0,0,0,431.78,0,0,0,0,0,0
IR_DRONE_156309_169,0,0,0,0,0,0,0,0,439.28,0,0,0,0,0,0
IR_BIRD_073147_233_png.rf.d78db1566f71e7e86c4b49121504dfb3,0,0,0,0,0,0,0,0,421.21,0,0,0,0,0,0
IR_DRONE_156309_076,0,0,0,0,0,0,0,0,417.82,0,0,0,0,0,0
IR_BIRD_072146_271_png.rf.70b7b7104ee105c88dba91846da8cc60,0,0,0,0,0,0,0,0,448.56,0,0,0,0,0,0
IR_BIRD_072146_221_png.rf.a1445e4a02ef393edf4031b99515fd27,0,0,0,0,0,0,0,0,502.37,0,0,0,0,0,0
IR_DRONE_143296_185_png.rf.b5d01e8bc27d3c8724adae65b7ce3a97,0,0,0,0,0,0,0,0,527.62,0,0,0,0,0,0
IR_DRONE_140293_085_png.rf.e5d0bcc301df36b045680024ab9a17af,0,0,0,0,0,0,0,0,462.19,0,0,0,0,0,0
IR_DRONE_141294_023_png.rf.db619cae043209a5cf9ef6a3cef316a4,0,0,0,0,0,0,0,0,467.42,0,0,0,0,0,0
IR_DRONE_156309_239,0,0,0,0,0,0,0,0,439.89,0,0,0,0,0,0
IR_DRONE_153306_107,0,0,0,0,0,0,0,0,422.96,0,0,0,0,0,0
IR_DRONE_141294_144_png.rf.93de68e8ace315b8df7eecbf4eba9977,0,0,0,0,0,0,0,0,423.42,0,0,0,0,0,0
IR_BIRD_073147_280_png.rf.9b714ecaddb0428c2c4f003094f9d9f3,0,0,0,0,0,0,0,0,424.17,0,0,0,0,0,0
IR_BIRD_072146_284_png.rf.451a169b4be495c4f78d116816c99978,0,0,0,0,0,0,0,0,419.7,0,0,0,0,0,0
IR_DRONE_143296_104_png.rf.6f6538470a058b68ee1411acbccd9496,0,0,0,0,0,0,0,0,428.38,0,0,0,0,0,0
IR_BIRD_073147_208_png.rf.026cbc7a284195bfcefb522f57e6c57e,0,0,0,0,0,0,0,0,420.45,0,0,0,0,0,0
IR_DRONE_151304_242,0,0,0,0,0,0,0,0,425.98,0,0,0,0,0,0
IR_BIRD_070144_164,1,0.503125,0.472656,0.55,0.53125,bird,0,0.4333,374.93,0,0,0,0,0,0
IR_DRONE_149302_077,0,0,0,0,0,0,0,0,308.33,0,0,0,0,0,0
IR_BIRD_068142_164,1,0.44375,0.484375,0.503125,0.554688,bird,0,0.7451,289.72,0,0,0,0,0,0
IR_BIRD_071145_166,0,0,0,0,0,0,0,0,291.18,0,0,0,0,0,0
IR_DRONE_140293_021_png.rf.8ec6d93d60ae521fd75ef792852a23f0,0,0,0,0,0,0,0,0,695.58,0,0,0,0,0,0
